pmid,gene1,gene2,sentence,class,details
20404562,HIF-1,c-Myc,"In addition, our own results show that under normoxic conditions oncogenic c-Myc is required for constitutive high HIF-1 protein levels and activity in Multiple Myeloma (MM) cells, thereby influencing VEGF secretion and angiogenic activity within the bone marrow microenvironment.",TP,potential direct influence on expression
20426839,C/EBPalpha,Myc,"A number of tumor suppressor genes are targets of Myc transcriptional repression including C/EBPalpha, p15INK4, p21CIP1, p27KIP1 and p57KIP2.",TP,potential direct influence on expression
20426839,C/EBPdelta,Myc,Miz1 and Max siRNA treatments attenuate Myc repression of endogenous C/EBPdelta expression.,TP,potential direct influence on expression
20426839,C/EBPdelta,Myc,This study investigated the mechanisms underlying Myc repression of C/EBPdelta expression.,TP,potential direct influence on expression
20442291,RUNX3,c-Myc,c-Myc oncogene was found to be downregulated by BMP and/or RUNX3.,TP,potential direct influence on expression
20442291,c-Myc,RUNX3,We show that upregulation of RUNX3 by BMP reduces c-Myc expression.,TP,potential direct influence on expression
20501593,ERalpha,FOXA1,FOXA1 is an essential determinant of ERalpha expression and mammary ductal morphogenesis.,TP,potential direct influence on expression
20501593,ERalpha,FOXA1,"Using breast cancer cell lines, we also demonstrate that FOXA1 regulates ERalpha expression, but not GATA3.",TP,potential direct influence on expression
20622260,c-Myb,Slug,Expression of Slug is regulated by c-Myb and is required for invasion and bone marrow homing of cancer cells of different origin.,TP,potential direct influence on expression
20637099,Cdx-2,Oct-1,Hydrogen peroxide stimulates nuclear import of the POU homeodomain protein Oct-1 and its repressive effect on the expression of Cdx-2.,TP,potential direct influence on expression
19075931,C/EBPbeta,p53,We conclude from these findings that C/EBPbeta-2 plays a central role in regulating p53 transcription during the transition into S-phase.,TP,potential direct influence on expression
7937841,B-myb,p53,"p53-dependent G1 arrest is accompanied by decreased expression of the B-myb gene, a relative of the c-myb cellular oncogene.",NN,indirect interaction
9500466,c-fos,Ets2,"We have also demonstrated that the expression of this Ets2 mutant is capable of interrupting the CSF-1R-regulated intracellular signaling pathways by inhibiting CSF-1-induced c-myc, c-fos, and c-jun expression in BT20 cells.",NN,indirect interaction
12191966,PPAR,IkappaBalpha,"In keeping with such an antiinflammatory role, it was found that several PPAR agonists, including Wy14,643, clofibrate, carbaprostacyclin, and ciglitazone inhibited NF-kappaB activity and increased IkappaBalpha levels in cytokine-stimulated mesangial cells (MC).",NN,indirect interaction
15897893,AhR,c-jun,Induction of c-jun depends on activation of p38-mitogen-activated protein kinase (MAPK) by an AhR-dependent mechanism.,NN,indirect interaction
18688264,PPARgamma,FOXA1,FOXA1 and IRF-1 intermediary transcriptional regulators of PPARgamma-induced urothelial cytodifferentiation.,NN,indirect interaction
18688264,PPARgamma,IRF-1,FOXA1 and IRF-1 intermediary transcriptional regulators of PPARgamma-induced urothelial cytodifferentiation.,NN,indirect interaction
19414075,RUNX2,NF-kappaB,"The IKK2/NF-kappaB-induced BMP-2 up-regulation results in the enhancement of RUNX2 and Osterix expression, two critical regulators of the osteogenic differentiation program.",NN,indirect interaction
2068146,c-myc,N-myc,Antisense inhibition of N-myc reduces cell growth but does not affect c-myc expression in the neuroepithelioma cell line CHP100.,FP,negative statement
7731722,max,c-myc,"While the expression of c-myc is extensively regulated, no major changes in max expression have been reported so far with respect to differentiation.",FP,negative statement
9341107,heat shock factor 2,c-fos,This property was specific for heat shock factor 1; c-fos repression was not seen with the structurally related protein heat shock factor 2.,FP,negative statement
11026560,PGA1,AP-1,"Interestingly, so far as PGA, is present in the medium, AP-1-mediated transcription enhanced by PGA1 cannot be detected by the standard luciferase reporter gene assay.",FP,negative statement
12060345,p53,HIF-1alpha,No correlation was found between the presence of HIF-1alpha protein and immunohistochemical expression of p53 protein.,FP,negative statement
12923324,p53,TTF-1,"In NSCLC, TTF-1 expression was inversely correlated with Ki-67 proliferative activity and independent of p53 overexpression.",FP,negative statement
12966428,ATF1,Mitf,"Surprisingly, however, the Mitf-M promoter is not activated by EWS/ATF1 in transient assays employing CCS cells, melanocytes or nonmelanocytic cells.",FP,negative statement
14645496,NGFIB,NURR1,KN93 partially inhibited the effect of Ang II on NURR1 mRNA levels but did not modify the effect on expression of NGFIB.,FP,negative statement
14662774,PPARgamma,EGR-1,"Our results suggest that EGR-1 induction is a unique property of TGZ, but is independent of PPARgamma activation.",FP,negative statement
14963412,p53,ZBP-89,ZBP-89-induced apoptosis is p53-independent and requires JNK.,FP,negative statement
17669268,CREB1,SREBP-1c,"In the present study, we treated 293T and L-02 cells with clenbuterol and found that clenbuterol downregulates SREBP-1c expression and upregulates CREB1 expression.",FP,negative statement
18583320,CREB,DAX-1,"Herein we report that PGE(2)-induced StAR expression is independent of the transcriptional suppressor DAX-1 but is regulated by the transcriptional activator cyclic adenosine 3',5'-monophosphate (cAMP) response element-binding protein (CREB).",FP,negative statement
18959602,MetS,PPARG,CONCLUSIONS: Our data do not support a major role for the Pro12Ala variant of the PPARG gene in MetS and its individual components.,FP,negative statement
19797124,ERalpha,Foxl2,"We show that Foxl2 has no effect on classical ERalpha-mediated transcription, which occurs through canonical estrogen response elements.",FP,negative statement
20562914,c-Fos,c-Rel,The inability of c-Rel to induce the expression of c-Fos and c-Jun contributes to its weaker oncogenic potential relative to v-Rel.,FP,negative statement
1497659,c-Myb,c-myc,"Surprisingly, deletion of the six Myb-binding sites did not influence the transactivation of c-myc by c-Myb protein.",TP,binding to regulatory DNA-region/potential direct influence on expression
1594249,B-myb,c-myc,Transcriptional activation of the c-myc gene by the c-myb and B-myb gene products.,TP,binding to regulatory DNA-region/potential direct influence on expression
1679531,Myb,c-myc,This result suggests that the Myb protein could participate in regulation of human c-myc gene expression,TP,binding to regulatory DNA-region/potential direct influence on expression
2524598,transcription factor E2f,E2A,The cellular transcription factor E2f requires viral E1A and E4 gene products for increased DNA-binding activity and functions to stimulate adenovirus E2A gene expression.,TP,binding to regulatory DNA-region/potential direct influence on expression
7579440,IRF-1,p53,"Possible IRF-1 binding sequence elements have been located in the promoter regions of several genes, including p53, inducible nitric oxide synthase, and cyclin D1.",TP,binding to regulatory DNA-region/potential direct influence on expression
7585606,WT1,c-myc,Regulation of the proto-oncogenes bcl-2 and c-myc by the Wilms' tumor suppressor gene WT1.,TP,binding to regulatory DNA-region/potential direct influence on expression
7585606,WT1,c-myc,We found that WT1 can repress transcription of both the bcl-2 and c-myc promoters.,TP,binding to regulatory DNA-region/potential direct influence on expression
7838532,C-Myb,PAX6,C-Myb acts as transcriptional activator of the quail PAX6 (PAX-QNR) promoter through two different mechanisms.,TP,binding to regulatory DNA-region/potential direct influence on expression
7838532,c-myb,pax-6,These observations suggest that the c-myb protein may be a regulator of Pax-QNR/pax-6.,TP,binding to regulatory DNA-region/potential direct influence on expression
7969136,c-myc,NF-kappa B,NF-kappa B sites function as positive regulators of expression of the translocated c-myc allele in Burkitt's lymphoma.,TP,binding to regulatory DNA-region/potential direct influence on expression
7969136,c-myc,NF-kappa B,We conclude that the two NF-kappa B sites function as positive regulatory regions for the translocated c-myc gene in Burkitt's lymphoma,TP,binding to regulatory DNA-region/potential direct influence on expression
8603382,MXI1,c-myc,"The MXI1 gene, located at 10q24-q25, may serve to negatively regulate c-myc oncogene activity, and potentially has tumor suppressor function.",TP,binding to regulatory DNA-region/potential direct influence on expression
8603382,c-myc,MXI1,"The MXI1 gene, located at 10q24-q25, may serve to negatively regulate c-myc oncogene activity, and potentially has tumor suppressor function.",TP,binding to regulatory DNA-region/potential direct influence on expression
8625321,IRF-2,IRF-1,The transcriptional activator IFN regulatory factor 1 (IRF-1) and its antagonistic repressor IRF-2 are regulators of the IFN system.,TP,binding to regulatory DNA-region/potential direct influence on expression
9054665,IRF-1,IRF-2,"In addition, IRF-1 activates the expression of IRF-2, a negative regulator of the type I interferon genes themselves.",TP,binding to regulatory DNA-region/potential direct influence on expression
9178912,CUTL1,c-Myc,"The human Cut-like homeobox gene, CUTL1, is one of the genes localized to 7q22 and it was shown previously to encode a transcriptional repressor that down-modulates the expression of c-Myc.",TP,binding to regulatory DNA-region/potential direct influence on expression
9336467,NFkappaB,IRF-1,The GAS/kappaB element may mediate synergistic transcriptional induction of IRF-1 by other pairs of ligands that together activate NFkappaB and STAT family members.,TP,binding to regulatory DNA-region/potential direct influence on expression
