Class_ID1,Entrez_Gene_ID1,Species1,TF_GO_codes_molecular_function1,TF_GO_codes_biological_process1,Class_ID2,Entrez_Gene_ID2,Species2,TF_GO_codes_molecular_function2,TF_GO_codes_biological_process2,PMID,Gene_mention1,Gene_mention2,Sentence,prediction,pair_id,num_entities,num_unique_entities,all_mentions,unique_mentions,feedback_PD
1.2.6.1.4,4286,9606,GO:0016563,GO:0006355,4.1.1.5.3,6663,9606,GO:0003702,GO:0006357,19026785,Mitf,SOX10,The activation of p53-POMC/MSH-MC1R signaling is required for the UV-induced melanogenic response because PAX3 functions in synergy with SOX10 in a cAMP-response element (CRE)-dependent manner to regulate the transcription of Mitf.,0.50,PMID.dPMID19026785.s1.p9,5,5,p53|MSH|PAX3|SOX10|Mitf,Mitf|MSH|p53|PAX3|SOX10,<--
1.2.6.1.4,4286,9606,GO:0016563,GO:0006355,4.1.1.5.3,6663,9606,GO:0003702,GO:0006357,15760336,Mitf,Sox10,"During specification, Sox10 activates the Mitf gene as the key regulator of melanocyte development.",0.48,PMID.dPMID15760336.s3.p0,2,2,Sox10|Mitf,Mitf|Sox10,<--
1.2.6.1.4,4286,9606,GO:0016563,GO:0006355,4.1.1.5.3,6663,9606,GO:0003702,GO:0006357,10938265,MITF,WS4,"Finally, we show that three SOX10 mutations found in WS4 abolish the transcriptional activity of the resulting Sox10 proteins toward the MITF promoter.",0.38,PMID.dPMID10938265.s1.p4,4,2,SOX10|WS4|Sox10|MITF,MITF|Sox10|SOX10|WS4,<--
1.2.6.1.4,4286,9606,GO:0016563,GO:0006355,4.1.1.5.3,6663,9606,GO:0003702,GO:0006357,10938265,MITF,SOX10,"Finally, we show that three SOX10 mutations found in WS4 abolish the transcriptional activity of the resulting Sox10 proteins toward the MITF promoter.",0.26,PMID.dPMID10938265.s1.p3,4,2,SOX10|WS4|Sox10|MITF,MITF|Sox10|SOX10|WS4,<--
2.2.2.0.2,4297,9606,GO:0003702,GO:0045893,6.4.1.0.2,861,9606,GO:0016563,GO:0045941|GO:0045944,15130940,MLL,AML1,"Chimeric RARalpha and acute myeloid leukemia 1 (AML1) proteins induce constitutive repression after the recruitment of corepressors, whereas inappropriate maintenance of target gene expression by mixed-lineage leukemia (MLL) chimeras may result from the recruitment of coactivators or the basal transcriptional machinery.",0.05,PMID.dPMID15130940.s1.p0,2,2,AML1|MLL,AML1|MLL,
2.2.2.0.2,4297,9606,GO:0003702,GO:0045893,3.1.2.5.3,1747,9606,,,17611665,MLL,DLX3,"Importantly, hypermethylation of DLX3 significantly reduces its expression in MLL-AF4 rearranged leukemias while methylation is almost absent in TEL-AML1 positive ALL specimens.",0.35,PMID.dPMID17611665.s1.p0,4,4,DLX3|MLL|TEL|ALL,ALL|DLX3|MLL|TEL,
2.2.2.0.2,4297,9606,GO:0003702,GO:0045893,3.5.2.1.1,2113,9606,GO:0003702,GO:0010552|GO:0045893|GO:0045941,10484978,MLL,ETS1,"Southern blot analysis confirmed the CGH findings and showed that the ETS1, FLI1, SRPR, NFRKB, and KCNJ5 genes located at 11q23-->24 were amplified, whereas the MLL at 11q23 was not amplified.",0.17,PMID.dPMID10484978.s2.p3,4,4,ETS1|NFRKB|KCNJ5|MLL,ETS1|KCNJ5|MLL|NFRKB,
2.2.2.0.2,4297,9606,GO:0003702,GO:0045893,3.1.1.7.1,3205,9606,,,19056693,MLL,HOXA9,HOXA9 is required for survival in human MLL-rearranged acute leukemias.,0.30,PMID.dPMID19056693.s8.p0,2,2,HOXA9|MLL,HOXA9|MLL,
2.2.2.0.2,4297,9606,GO:0003702,GO:0045893,3.1.1.7.15,3229,9606,GO:0003702,,19922474,MLL,HOXC13,"Overall, our studies have demonstrated that HOXC13 is transcriptionally regulated by E2 and MLLs, which, in coordination with ERalpha and ERbeta, play critical roles in this process.",0.20,PMID.dPMID19922474.s2.p0,4,4,HOXC13|MLL|ERalpha|ERbeta,ERalpha|ERbeta|HOXC13|MLL,
2.2.2.0.2,4297,9606,GO:0003702,GO:0045893,3.1.3.2.1,4211,9606,GO:0003702,,19109563,MLL,MEIS1,These results show that MEIS1 expression is important for MLL-rearranged leukemias and suggest that MEIS1 promotes cell-cycle entry.,0.20,PMID.dPMID19109563.s1.p0,3,2,MEIS1|MLL|MEIS1,MEIS1|MLL,
2.2.2.0.2,4297,9606,GO:0003702,GO:0045893,1.1.1.1.9,4780,9606,,,15282410,Trx-1,Nrf-2,"Results showed that tert-butylhydroquinone (TBHQ), a transcriptional activator that functions through Nrf-2/ARE, promoted Nrf-2 nuclear translocation by a type I (thiylation) redox switch which was regulated by GSH not by Trx-1.",0.14,PMID.dPMID15282410.s2.p5,4,3,tert|Nrf-2|Nrf-2|Trx-1,Nrf-2|tert|Trx-1,
3.3.1.15.3,4303,9606,GO:0003704|GO:0016563|GO:0016566,GO:0006355|GO:0010553|GO:0045944|GO:0051090,1.1.2.0.1,1385,9606,,GO:0045944,20136501,FOXO4,CREB,"Chromatin immunoprecipitations showed that FOXO4 did not bind the PAI-1 promoter, whereas CREB binding was enhanced on FOXO4 overexpression.",0.18,PMID.dPMID20136501.s2.p5,4,3,FOXO4|PAI-1|CREB|FOXO4,CREB|FOXO4|PAI-1,
1.2.7.0.1,4335,9606,,,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,17419941,Mnt,Myc,This in turn leads to increased expression of the Myc/Mnt target gene cyclin D2.,0.23,PMID.dPMID17419941.s3.p0,2,2,Myc|Mnt,Mnt|Myc,
1.2.7.0.1,4335,9606,,,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,19086036,Mnt,c-Myc,"Following common bile duct ligation or left hepatic bile duct ligation, the expression of p53, c-Myc, and cyclin D1 increased markedly, whereas Mnt expression decreased.",0.14,PMID.dPMID19086036.s6.p4,4,4,p53|c-Myc|cyclin D1|Mnt,c-Myc|cyclin D1|Mnt|p53,
3.1.2.11.1,4487,9606,,,10.1.1.2.1,4904,9606,GO:0016564,GO:0006355,20004191,Msx1,YB1,"Furthermore, YB1/p32 cooperates with Msx1 in transcriptional repression and knocking down the expression of endogenous YB1 attenuates the effects of Msx1.",0.77,PMID.dPMID20004191.s1.p6,5,3,YB1|p32|Msx1|YB1|Msx1,Msx1|p32|YB1,
3.1.2.11.1,4487,9606,,,10.1.1.2.1,4904,9606,GO:0016564,GO:0006355,20004191,Msx1,YB1,"Furthermore, YB1/p32 cooperates with Msx1 in transcriptional repression and knocking down the expression of endogenous YB1 attenuates the effects of Msx1.",0.31,PMID.dPMID20004191.s1.p9,5,3,YB1|p32|Msx1|YB1|Msx1,Msx1|p32|YB1,
3.1.2.11.1,4487,9606,,,3.2.2.1.2,5083,9606,GO:0016564,GO:0006355|GO:0045892,16651263,Msx1,Pax9,Here we demonstrate that Pax9 is able to directly regulate Msx1 expression and interact with Msx1 at the protein level to enhance its ability to transactivate Msx1 and Bmp4 expression during tooth development.,1.73,PMID.dPMID16651263.s6.p0,5,3,Pax9|Msx1|Msx1|Msx1|Bmp4,Bmp4|Msx1|Pax9,e
3.1.2.11.1,4487,9606,,,3.2.2.1.2,5083,9606,GO:0016564,GO:0006355|GO:0045892,16651263,Msx1,Pax9,This suggests that Pax9 is critical for the regulation of Bmp4 expression through its paired domain rather than Msx1.,0.32,PMID.dPMID16651263.s2.p1,3,3,Pax9|Bmp4|Msx1,Bmp4|Msx1|Pax9,
3.1.2.11.1,4487,9606,,,3.2.2.1.2,5083,9606,GO:0016564,GO:0006355|GO:0045892,16651263,Msx1,Pax9,Here we demonstrate that Pax9 is able to directly regulate Msx1 expression and interact with Msx1 at the protein level to enhance its ability to transactivate Msx1 and Bmp4 expression during tooth development.,0.15,PMID.dPMID16651263.s6.p3,5,3,Pax9|Msx1|Msx1|Msx1|Bmp4,Bmp4|Msx1|Pax9,
3.1.2.11.2,4488,9606,GO:0016564,,6.4.1.0.1,860,9606,GO:0003702|GO:0016563,GO:0016481,11683913,Msx2,Runx2,CONCLUSION: These results suggest that regulation of the activity of Runx2 by Msx2 and Dlx5 plays an important role in the mammalian skull development,0.31,PMID.dPMID11683913.s0.p0,3,3,Runx2|Msx2|Dlx5,Dlx5|Msx2|Runx2,
1.2.6.7.5,4601,9606,,,3.3.1.15.2,2309,9606,GO:0003704|GO:0016563|GO:0016566,GO:0010553|GO:0045944|GO:0051090,17452451,Mxi1,FOXO3a,"Furthermore, FOXO3a activation induced expression of several members of the Mad/Mxd family of transcriptional repressors, most notably Mxi1.",0.51,PMID.dPMID17452451.s7.p0,2,2,FOXO3a|Mxi1,FOXO3a|Mxi1,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,1.1.1.2.10,468,9606,GO:0003702|GO:0003704|GO:0016563,GO:0006355|GO:0045944,17347301,c-Myb,ATF4,"In contrast, ATF4:C/EBPalpha dimers bound to the C/EBP sites in the G-CSFR and NE promoters, but transcriptional activation was inhibited by 30-80% in the presence or absence of c-Myb.",0.09,PMID.dPMID17347301.s1.p3,4,4,ATF4|C/EBPalpha|G-CSFR|c-Myb,ATF4|C/EBPalpha|c-Myb|G-CSFR,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,6.1.2.1.8,602,9606,GO:0030528,GO:0016481|GO:0045941,9694711,c-myb,Bcl-3,"These findings suggest that Bcl-3 may participate in the transcriptional regulation of certain kappaB-containing genes involved in hematopoiesis, including c-myb",0.16,PMID.dPMID9694711.s0.p0,2,2,Bcl-3|c-myb,Bcl-3|c-myb,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,3.3.2.1.1,1869,9606,,GO:0000122,15867358,c-myb,E2F1,"Taken together, these results suggest activation of a transcriptional cascade by which E2F1 regulates COX-2 expression through the c-myb oncogene.",0.18,PMID.dPMID15867358.s1.p0,2,2,E2F1|c-myb,c-myb|E2F1,<--
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,1.1.1.2.1,2353,9606,GO:0003704,GO:0006357|GO:0045941|GO:0051090,3105625,c-myb,c-fos,These findings suggest that a switch in c-fos/c-myb expression is associated with the terminal differentiation of cells of the monocytic lineage,0.35,PMID.dPMID3105625.s0.p0,2,2,c-fos|c-myb,c-fos|c-myb,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,3.1.1.12.1,3110,9606,GO:0003702,GO:0006355|GO:0006357,15540222,MYB,HLXB9,"Detailed expression analysis suggested ectopic activation of HLXB9 occurred via juxtaposition with regions upstream of MYB, which was highly expressed in GDM-1.",0.03,PMID.dPMID15540222.s1.p0,3,3,HLXB9|MYB|GDM-1,GDM-1|HLXB9|MYB,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,3.1.1.7.1,3205,9606,,,18337761,c-Myb,HoxA9,Stimulation of HoxA9 activity resulted in increased expression of the c-Myb transcription factor and induction of insulin-like growth factor-1 receptor (IGF-1R) surface expression.,0.27,PMID.dPMID18337761.s4.p0,3,3,HoxA9|c-Myb|IGF-1R,c-Myb|HoxA9|IGF-1R,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,3.1.1.4.2,3214,9606,,GO:0006355,20599537,c-Myb,HoxB4,"Adding tPTD-HoxB4 fusion protein increased the gene expression of TpoR, Cyclin D1, Fog-1 and Fli-1 while it inhibited c-Myb expression.",0.93,PMID.dPMID20599537.s2.p3,4,4,HoxB4|TpoR|Fog-1|c-Myb,c-Myb|Fog-1|HoxB4|TpoR,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,3.1.1.4.2,3214,9606,,GO:0006355,20599537,c-Myb,HoxB4,Our data suggest that increased HoxB4 enhanced early megakaryocytic development in human TF1 cells and CD34 positively-selected cord blood cells primarily by upregulating TpoR and Fli-1 expression and downregulating c-Myb expression.,0.56,PMID.dPMID20599537.s1.p3,4,4,HoxB4|CD34|TpoR|c-Myb,CD34|c-Myb|HoxB4|TpoR,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,3.1.1.4.2,3214,9606,,GO:0006355,20599537,c-Myb,HoxB4,"We found that ectopic HoxB4 in TF1 cells increased the antigen expression of CD61and CD41a, increased the gene expression of thrombopoietin receptor (TpoR), Scl-1, Cyclin D1, Fog-1 and Fli-1 while it decreased c-Myb expression.",0.26,PMID.dPMID20599537.s5.p10,6,6,HoxB4|CD61|TpoR|Scl|Fog-1|c-Myb,CD61|c-Myb|Fog-1|HoxB4|Scl|TpoR,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,3.1.1.4.2,3214,9606,,GO:0006355,20599537,c-Myb,HoxB4,HoxB4 RNA silencing in TF1 cells decreased the expression of CD61 and CD41a and decreased Fli-1 expression while it increased the expression of c-Myb.,0.04,PMID.dPMID20599537.s4.p1,3,3,HoxB4|CD61|c-Myb,CD61|c-Myb|HoxB4,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,3.5.3.0.1,3659,9606,,,10739671,c-myb,IRF-1,"Together, these results are consistent with the existence of a functional relationship between IRF-1 and c-myb in which IRF-1 negatively regulates c-myb expression at the transcriptional level by a mechanism that may depend on the interaction of IRF-1 with a segment of the c-myb gene implicated in transcription pausing",3.01,PMID.dPMID10739671.s0.p5,6,2,IRF-1|c-myb|IRF-1|c-myb|IRF-1|c-myb,c-myb|IRF-1,<--
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,3.5.3.0.1,3659,9606,,,10739671,c-myb,IRF-1,"Together, these results are consistent with the existence of a functional relationship between IRF-1 and c-myb in which IRF-1 negatively regulates c-myb expression at the transcriptional level by a mechanism that may depend on the interaction of IRF-1 with a segment of the c-myb gene implicated in transcription pausing",1.72,PMID.dPMID10739671.s0.p3,6,2,IRF-1|c-myb|IRF-1|c-myb|IRF-1|c-myb,c-myb|IRF-1,<--
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,3.5.3.0.1,3659,9606,,,10739671,c-myb,IRF-1,"Together, these results are consistent with the existence of a functional relationship between IRF-1 and c-myb in which IRF-1 negatively regulates c-myb expression at the transcriptional level by a mechanism that may depend on the interaction of IRF-1 with a segment of the c-myb gene implicated in transcription pausing",0.80,PMID.dPMID10739671.s0.p12,6,2,IRF-1|c-myb|IRF-1|c-myb|IRF-1|c-myb,c-myb|IRF-1,<--
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,3.5.3.0.1,3659,9606,,,10739671,c-myb,IRF-1,"Together, these results are consistent with the existence of a functional relationship between IRF-1 and c-myb in which IRF-1 negatively regulates c-myb expression at the transcriptional level by a mechanism that may depend on the interaction of IRF-1 with a segment of the c-myb gene implicated in transcription pausing",0.26,PMID.dPMID10739671.s0.p10,6,2,IRF-1|c-myb|IRF-1|c-myb|IRF-1|c-myb,c-myb|IRF-1,<--
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,1.1.1.1.1,3725,9606,GO:0016563|GO:0016564,GO:0043922|GO:0043923|GO:0045941|GO:0045944|GO:0051090,1527086,c-myb,c-Jun,"Because T-lymphocytes induced to proliferate express c-jun and junD before c-myb, these data suggest a mechanism whereby c-Jun and JunD contribute to the transcriptional activation of c-myb that, in turn, is maintained at the G1/S transition and during S phase by positive autoregulation",0.41,PMID.dPMID1527086.s0.p4,4,3,c-myb|c-Jun|JunD|c-myb,c-Jun|c-myb|JunD,<--
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,1.1.1.1.3,3727,9606,GO:0003702,GO:0006357,1527086,c-myb,JunD,"Because T-lymphocytes induced to proliferate express c-jun and junD before c-myb, these data suggest a mechanism whereby c-Jun and JunD contribute to the transcriptional activation of c-myb that, in turn, is maintained at the G1/S transition and during S phase by positive autoregulation",0.45,PMID.dPMID1527086.s0.p5,4,3,c-myb|c-Jun|JunD|c-myb,c-Jun|c-myb|JunD,<--
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,1.1.3.0.1,4094,9606,GO:0003702,,9566892,c-Myb,Maf,"This pattern matched that of CD13/APN reporter gene expression, indicating that Maf modulation of c-Myb activity may be an important mechanism for the control of gene transcription during hematopoietic cell development.",0.16,PMID.dPMID9566892.s0.p5,4,3,CD13|APN|Maf|c-Myb,APN|CD13|c-Myb|Maf,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,3.5.1.0.3,4605,9606,,,2160970,c-MYB,B-MYB,The MBS-BI site was an enhancer element dependent on B-MYB and a very weakly dependent on c-MYB.,0.50,PMID.dPMID2160970.s1.p0,2,2,B-MYB|c-MYB,B-MYB|c-MYB,<--
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,3756869,c-myb,c-myc,"We have found that six of 14 patients with acute leukemias have markedly high ratios of c-myc/H3, c-myc/p53, and c-myc/c-myb expression.",0.59,PMID.dPMID3756869.s4.p9,5,3,c-myc|c-myc|p53|c-myc|c-myb,c-myb|c-myc|p53,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,2694722,c-myb,c-myc,"The other fourteen oncogene of c-myc was c-myb, c-abl and N-myc, showed no increases of gene content.",0.47,PMID.dPMID2694722.s2.p0,4,4,c-myc|c-myb|c-abl|N-myc,c-abl|c-myb|c-myc|N-myc,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,18722373,c-Myb,c-Myc,Silencing c-Myc and E2F1 reduced PIK3CA/Akt and mTOR and completely abolished c-Myb and COX-2 expression in human HCC cell lines.,0.44,PMID.dPMID18722373.s2.p6,5,5,c-Myc|E2F1|PIK3CA|Akt|c-Myb,Akt|c-Myb|c-Myc|E2F1|PIK3CA,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,1497659,c-Myb,c-myc,"Surprisingly, deletion of the six Myb-binding sites did not influence the transactivation of c-myc by c-Myb protein.",0.31,PMID.dPMID1497659.s3.p0,2,2,c-myc|c-Myb,c-Myb|c-myc,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,1485708,c-myb,c-myc,"The number of responding cells was decreased during aging when the presence of the c-myc protein was taken as its measure; and this decrease was further accentuated, determining the expression of the c-myb protein.",0.12,PMID.dPMID1485708.s7.p0,2,2,c-myc|c-myb,c-myb|c-myc,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,7.1.2.0.2,4781,9606,,,19841262,MYB,NFIB,Our data indicate that the MYB-NFIB fusion is a hallmark of ACC and that deregulation of the expression of MYB and its target genes is a key oncogenic event in the pathogenesis of ACC.,0.54,PMID.dPMID19841262.s1.p2,3,2,MYB|NFIB|MYB,MYB|NFIB,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,3.2.2.2.2,5079,9606,,,18708755,c-Myb,Pax5,Here we demonstrate that the Pax5 oncoprotein downregulates the dleu2 gene and at the same time boosts expression of its own heterodimeric partner c-Myb.,0.51,PMID.dPMID18708755.s4.p1,3,3,Pax5|dleu2|c-Myb,c-Myb|dleu2|Pax5,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,6.1.1.2.1,5970,9606,GO:0016563|GO:0016564,GO:0032582|GO:0045944|GO:0051092,11585920,c-Myb,RelA,"Interestingly, an amino-terminal deletion form of p300 lacking the C/H1 and KIX domains and unable to bind RelA retained the ability to stimulate c-Myb transcription and prevented NF-kappaB-mediated repression",0.56,PMID.dPMID11585920.s0.p2,3,3,p300|RelA|c-Myb,c-Myb|p300|RelA,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,2.3.5.0.2,6591,9606,,GO:0000122,20622260,c-Myb,Slug,Expression of Slug is regulated by c-Myb and is required for invasion and bone marrow homing of cancer cells of different origin.,1.89,PMID.dPMID20622260.s10.p0,2,2,Slug|c-Myb,c-Myb|Slug,e
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,2.3.5.0.2,6591,9606,,GO:0000122,20622260,c-Myb,Slug,"We show here that in embryonic kidney, colon carcinoma, chronic myeloid leukemia-blast crisis, and in neuroblastoma cells, expression of Slug is transcriptionally regulated by c-Myb via Myb binding sites in the 5'-flanking region and in the first intron of the slug gene.",0.70,PMID.dPMID20622260.s7.p0,3,2,Slug|c-Myb|slug,c-Myb|slug|Slug,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,11500059,c-Myb,p53,"In addition, p53 stimulates the degradation of c-Myb, which is, at least partly, mediated by induction of Siah in certain types of cells.",0.26,PMID.dPMID11500059.s1.p0,2,2,p53|c-Myb,c-Myb|p53,
3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,2.3.2.3.8,7490,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0016481|GO:0032582|GO:0043193|GO:0045941,7559553,c-myb,WT1,We conclude that WT1 is a negative regulator of c-myb expression in both T and B cell lines,1.61,PMID.dPMID7559553.s0.p0,2,2,WT1|c-myb,c-myb|WT1,<--
3.5.1.0.3,4605,9606,,,3.5.1.0.1,4602,9606,GO:0016563|GO:0016566,GO:0006355|GO:0010552|GO:0010553,17242210,B-myb,c-Myb,"In addition, expression of c-Myb in HCT116 cells rescued cyclin B1 expression after B-myb expression was silenced with small interfering RNA.",0.14,PMID.dPMID17242210.s1.p0,2,2,c-Myb|B-myb,B-myb|c-Myb,-->
3.5.1.0.3,4605,9606,,,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,1594249,B-myb,c-myc,Transcriptional activation of the c-myc gene by the c-myb and B-myb gene products.,0.22,PMID.dPMID1594249.s7.p1,3,3,c-myc|c-myb|B-myb,B-myb|c-myb|c-myc,
3.5.1.0.3,4605,9606,,,6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,7937841,B-myb,p53,"p53-dependent G1 arrest is accompanied by decreased expression of the B-myb gene, a relative of the c-myb cellular oncogene.",0.72,PMID.dPMID7937841.s3.p0,2,2,p53|B-myb,B-myb|p53,
3.5.1.0.3,4605,9606,,,6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1409626,B-MYB,p53,"The effect of wt p53 protein on the expression of four immediate-early genes (c-FOS, c-JUN, JUN-B, and c-MYC), one delayed-early gene (ornithine decarboxylase), and two late-G1/S-phase genes (B-MYB and DNA polymerase alpha) was also examined.",0.04,PMID.dPMID1409626.s2.p10,6,6,p53|c-FOS|c-JUN|c-MYC|ornithine decarboxylase|B-MYB,B-MYB|c-FOS|c-JUN|c-MYC|ornithine decarboxylase|p53,
